Date,Stock,Open,High,Low,Close,Volume,Price
2021-05-14,AAPL,158.34,162.08,158.07,161.12,6913318,160.42333333333332
2021-05-17,AAPL,160.84,162.69,157.9,158.84,8232212,159.81000000000003
2021-05-18,AAPL,157.87,158.36,154.27,156.08,1486799,156.23666666666668
2021-05-19,AAPL,155.78,160.47,155.65,158.92,7558947,158.34666666666666
2021-05-20,AAPL,156.49,158.95,154.69,158.26,9503967,157.29999999999998
2021-05-21,AAPL,158.51,159.8,156.63,158.68,7342057,158.37
2021-05-24,AAPL,159.17,161.53,158.18,160.28,2863236,159.99666666666667
2021-05-25,AAPL,159.17,161.43,158.24,160.3,8402324,159.99
2021-05-26,AAPL,158.69,161.25,158.39,161.02,1091006,160.22
2021-05-27,AAPL,161.65,162.77,159.7,160.75,7389308,161.07333333333335
2021-05-28,AAPL,160.26,161.34,155.88,157.47,9433840,158.23000000000002
2021-05-31,AAPL,156.64,157.73,155.67,156.81,8353172,156.73666666666665
2021-06-01,AAPL,157.21,157.65,155.25,155.45,7911855,156.11666666666665
2021-06-02,AAPL,157.08,157.66,154.98,156.56,8370683,156.4
2021-06-03,AAPL,156.63,158.22,155.59,156.59,4471750,156.79999999999998
2021-06-04,AAPL,156.71,160.36,155.21,158.85,8543159,158.14000000000001
2021-06-07,AAPL,159.2,159.53,157.02,157.53,6692796,158.02666666666667
2021-06-08,AAPL,157.85,159.39,157.73,157.78,2726199,158.29999999999998
2021-06-09,AAPL,158.67,159.74,157.51,158.51,1021253,158.58666666666667
2021-06-10,AAPL,157.71,158.5,153.26,153.45,2274634,155.07
2021-06-11,AAPL,153.56,154.13,149.1,150.68,8601748,151.30333333333334
2021-06-14,AAPL,151.73,152.13,147.18,148.97,3831569,149.42666666666665
2021-06-15,AAPL,149.46,151.04,147.13,147.76,8346562,148.64333333333332
2021-06-16,AAPL,148.55,148.89,147.0,148.01,2960155,147.96666666666667
2021-06-17,AAPL,147.46,149.25,145.12,146.43,3843236,146.93333333333334
2021-06-18,AAPL,148.49,148.66,144.59,146.36,7223754,146.53666666666666
2021-06-21,AAPL,146.88,147.73,144.91,146.89,8983372,146.51
2021-06-22,AAPL,147.28,147.47,145.68,145.74,6504381,146.29666666666665
2021-06-23,AAPL,146.03,146.7,145.29,145.88,2027557,145.95666666666668
2021-06-24,AAPL,147.69,149.02,146.75,148.39,6688238,148.0533333333333
2021-06-25,AAPL,147.06,149.74,145.42,149.23,4932747,148.13
2021-06-28,AAPL,148.23,149.65,145.57,147.22,2406368,147.48000000000002
2021-06-29,AAPL,146.65,147.35,144.93,145.83,3131018,146.03666666666666
2021-06-30,AAPL,147.05,150.8,145.37,150.09,1294746,148.75333333333333
2021-07-01,AAPL,149.19,151.19,148.54,149.84,9512558,149.85666666666668
2021-07-02,AAPL,150.12,150.58,147.93,149.6,9299350,149.37
2021-07-05,AAPL,149.38,151.11,147.76,148.19,5307086,149.02
2021-07-06,AAPL,149.22,151.1,144.84,146.59,2888806,147.51
2021-07-07,AAPL,146.87,150.11,146.87,148.36,5777402,148.4466666666667
2021-07-08,AAPL,148.23,149.15,144.55,146.28,7417954,146.66
2021-07-09,AAPL,147.59,148.55,146.8,146.83,7970199,147.39333333333335
2021-07-12,AAPL,147.22,149.17,144.18,145.83,1414994,146.39333333333335
2021-07-13,AAPL,146.72,147.28,143.92,145.66,3409381,145.62
2021-07-14,AAPL,143.96,146.67,143.81,145.02,5319453,145.16666666666666
2021-07-15,AAPL,144.36,146.42,142.61,144.66,3414165,144.5633333333333
2021-07-16,AAPL,144.56,146.15,144.15,144.22,4331106,144.84
2021-07-19,AAPL,145.07,146.22,142.38,143.7,7336356,144.1
2021-07-20,AAPL,142.78,143.44,140.96,143.25,6289283,142.54999999999998
2021-07-21,AAPL,142.73,145.04,141.81,143.22,4457550,143.35666666666668
2021-07-22,AAPL,144.1,145.45,142.89,144.56,8960339,144.29999999999998
2021-07-23,AAPL,145.14,148.89,144.88,147.54,8296405,147.10333333333332
2021-07-26,AAPL,146.65,147.59,142.82,144.78,6547094,145.0633333333333
2021-07-27,AAPL,145.69,145.7,145.18,145.26,5854042,145.38
2021-07-28,AAPL,144.83,146.77,142.78,143.45,7753008,144.33333333333334
2021-07-29,AAPL,142.88,148.33,141.93,147.44,5396720,145.9
2021-07-30,AAPL,147.23,147.26,146.8,147.25,7722090,147.10333333333332
2021-08-02,AAPL,146.76,149.24,145.89,148.31,5075837,147.81333333333333
2021-08-03,AAPL,147.81,148.36,145.94,147.57,8732752,147.29
2021-08-04,AAPL,147.26,148.27,143.92,145.66,6837196,145.95000000000002
2021-08-05,AAPL,145.37,146.5,143.51,145.6,5902444,145.20333333333335
2021-08-06,AAPL,144.22,145.04,138.69,140.5,2549420,141.41
2021-08-09,AAPL,138.92,142.36,137.01,140.71,4804409,140.02666666666667
2021-08-10,AAPL,141.4,142.24,139.96,142.24,7281646,141.48000000000002
2021-08-11,AAPL,142.38,143.76,140.93,141.15,5408285,141.9466666666667
2021-08-12,AAPL,141.74,144.1,140.55,143.91,6059667,142.85333333333332
2021-08-13,AAPL,143.71,146.07,142.21,145.42,3593726,144.56666666666663
2021-08-16,AAPL,146.75,151.18,145.56,149.41,9494630,148.71666666666667
2021-08-17,AAPL,149.79,151.3,147.98,151.06,1161445,150.11333333333332
2021-08-18,AAPL,151.62,154.52,150.72,153.46,4999694,152.9
2021-08-19,AAPL,151.5,154.42,150.19,152.96,8964443,152.52333333333334
2021-08-20,AAPL,154.01,154.82,153.18,153.34,7983604,153.78
2021-08-23,AAPL,153.6,156.16,152.83,155.7,4885250,154.89666666666668
2021-08-24,AAPL,153.89,155.05,151.76,152.5,1328821,153.10333333333332
2021-08-25,AAPL,153.53,156.53,153.2,155.78,4615652,155.17
2021-08-26,AAPL,155.38,157.16,153.49,155.64,9634012,155.42999999999998
2021-08-27,AAPL,153.29,153.97,152.52,153.96,6752613,153.48333333333335
2021-08-30,AAPL,154.07,158.14,152.91,156.46,5701669,155.83666666666667
2021-08-31,AAPL,158.35,158.63,156.46,157.43,1828791,157.5066666666667
2021-09-01,AAPL,157.45,158.56,157.26,158.29,8871917,158.03666666666666
2021-09-02,AAPL,158.2,158.52,157.42,157.46,7407054,157.79999999999998
2021-09-03,AAPL,156.37,158.04,155.55,156.29,7299492,156.62666666666667
2021-09-06,AAPL,153.67,155.66,150.14,151.23,7049850,152.34333333333333
2021-09-07,AAPL,151.12,152.79,150.44,152.02,8736484,151.75
2021-09-08,AAPL,154.65,154.99,150.55,151.04,4079042,152.19333333333336
2021-09-09,AAPL,149.98,150.36,148.11,148.23,7898046,148.9
2021-09-10,AAPL,146.25,148.91,145.97,147.75,9950668,147.54333333333332
2021-09-13,AAPL,147.54,153.01,145.55,152.21,7049531,150.25666666666666
2021-09-14,AAPL,151.16,152.74,147.83,148.76,2500134,149.77666666666667
2021-09-15,AAPL,148.29,149.24,146.99,148.08,6099154,148.10333333333335
2021-09-16,AAPL,148.34,149.54,145.59,146.3,7164014,147.14333333333335
2021-09-17,AAPL,145.94,148.09,145.39,146.5,9978989,146.66
2021-09-20,AAPL,146.52,148.01,145.01,147.82,8156406,146.94666666666666
2021-09-21,AAPL,146.38,146.78,143.17,144.69,2230746,144.88
2021-09-22,AAPL,142.55,149.98,140.82,148.83,2162189,146.54333333333332
2021-09-23,AAPL,146.63,147.84,142.02,143.21,9168326,144.35666666666668
2021-09-24,AAPL,144.37,146.16,143.84,143.96,3801445,144.65333333333334
2021-09-27,AAPL,144.85,148.29,144.79,146.43,5099906,146.50333333333333
2021-09-28,AAPL,145.65,147.07,144.94,146.47,6910184,146.16
2021-09-29,AAPL,145.57,147.49,144.19,144.21,8417874,145.29666666666665
2021-09-30,AAPL,144.08,145.35,143.23,143.37,8557260,143.98333333333332
2021-10-01,AAPL,144.17,146.99,142.64,145.68,4502626,145.10333333333332
2021-10-04,AAPL,144.91,146.31,144.76,145.33,6553535,145.46666666666667
2021-10-05,AAPL,145.8,147.07,140.94,142.09,9607009,143.36666666666667
2021-10-06,AAPL,142.48,144.3,140.8,144.07,1187771,143.05666666666667
2021-10-07,AAPL,143.89,144.2,143.08,144.06,1751518,143.78
2021-10-08,AAPL,143.29,144.89,139.55,141.41,3332214,141.95000000000002
2021-10-11,AAPL,141.13,143.35,140.68,142.39,3250397,142.14
2021-10-12,AAPL,142.45,143.73,141.16,143.01,8846613,142.63333333333333
2021-10-13,AAPL,143.61,145.34,141.0,141.91,5808163,142.75
2021-10-14,AAPL,141.26,143.0,140.78,141.64,2195885,141.80666666666664
2021-10-15,AAPL,142.11,144.23,141.07,143.13,9197590,142.80999999999997
2021-10-18,AAPL,142.43,145.86,140.67,145.54,3797921,144.0233333333333
2021-10-19,AAPL,144.58,147.26,144.37,146.45,7612208,146.02666666666667
2021-10-20,AAPL,145.83,146.41,144.41,145.86,1814422,145.56
2021-10-21,AAPL,144.89,150.45,143.01,149.76,3938687,147.73999999999998
2021-10-22,AAPL,149.11,149.83,147.96,148.5,4641771,148.76333333333335
2021-10-25,AAPL,149.36,151.55,148.51,149.66,7985945,149.90666666666667
2021-10-26,AAPL,150.4,152.31,149.05,150.62,2396436,150.66
2021-10-27,AAPL,151.59,155.99,150.06,154.06,7674192,153.37
2021-10-28,AAPL,154.46,155.31,153.5,154.77,7559442,154.52666666666667
2021-10-29,AAPL,154.33,155.33,152.42,154.61,2722907,154.12
2021-11-01,AAPL,154.54,156.98,153.27,156.76,6365986,155.67
2021-11-02,AAPL,156.25,157.79,155.13,155.96,9020364,156.29333333333332
2021-11-03,AAPL,157.58,158.32,154.6,156.34,1118581,156.42
2021-11-04,AAPL,156.06,158.15,154.85,156.79,1872328,156.59666666666666
2021-11-05,AAPL,157.17,158.65,154.74,155.37,2294315,156.25333333333333
2021-11-08,AAPL,155.51,156.44,153.67,154.83,1164074,154.98000000000002
2021-11-09,AAPL,154.28,154.5,152.92,153.96,9451115,153.79333333333332
2021-11-10,AAPL,154.25,154.74,151.16,152.98,1737954,152.96
2021-11-11,AAPL,150.42,151.48,148.85,150.04,8563493,150.12333333333333
2021-11-12,AAPL,149.77,153.44,149.33,152.9,8133131,151.89
2021-11-15,AAPL,153.57,155.0,153.04,154.76,9277983,154.26666666666665
2021-11-16,AAPL,153.55,155.03,150.54,150.99,6304120,152.18666666666667
2021-11-17,AAPL,151.98,153.93,147.58,149.28,1676296,150.26333333333332
2021-11-18,AAPL,150.54,152.11,149.96,150.9,1273452,150.99
2021-11-19,AAPL,149.3,149.43,147.18,147.64,3189921,148.08333333333334
2021-11-22,AAPL,147.02,151.95,145.68,151.84,1762371,149.82333333333335
2021-11-23,AAPL,152.37,152.63,151.64,152.48,3235883,152.25
2021-11-24,AAPL,153.31,155.51,152.68,153.81,6087692,154.0
2021-11-25,AAPL,154.31,157.37,152.96,156.59,9987114,155.64000000000001
2021-11-26,AAPL,157.83,158.91,155.91,156.04,4948401,156.95333333333335
2021-11-29,AAPL,154.95,156.86,153.58,154.64,3592316,155.02666666666667
2021-11-30,AAPL,155.29,157.18,154.2,155.66,3664749,155.67999999999998
2021-12-01,AAPL,155.1,155.43,154.04,154.93,2203920,154.8
2021-12-02,AAPL,154.5,157.6,154.11,155.68,2821367,155.79666666666668
2021-12-03,AAPL,154.08,155.88,152.89,155.0,6366645,154.59
2021-12-06,AAPL,155.54,157.77,154.14,157.06,3897706,156.32333333333332
2021-12-07,AAPL,157.48,159.04,157.16,157.52,2449991,157.90666666666667
2021-12-08,AAPL,156.79,159.35,155.88,158.89,1424528,158.04
2021-12-09,AAPL,159.12,160.66,155.72,156.71,2650824,157.6966666666667
2021-12-10,AAPL,157.18,159.02,156.07,158.27,1281854,157.78666666666666
2021-12-13,AAPL,157.02,158.87,155.32,158.23,8083610,157.47333333333333
2021-12-14,AAPL,157.38,158.19,153.96,155.75,2901740,155.96666666666667
2021-12-15,AAPL,155.39,156.19,152.26,154.1,5584946,154.1833333333333
2021-12-16,AAPL,157.59,158.55,153.39,154.66,4770771,155.53333333333333
2021-12-17,AAPL,154.91,157.11,153.76,155.21,8097037,155.36
2021-12-20,AAPL,156.46,157.29,150.93,152.62,1801849,153.61333333333334
2021-12-21,AAPL,151.82,155.23,151.52,153.31,6277420,153.35333333333332
2021-12-22,AAPL,152.95,154.39,148.9,150.03,8389844,151.10666666666665
2021-12-23,AAPL,151.64,152.42,150.94,151.85,7072310,151.73666666666668
2021-12-24,AAPL,153.26,154.21,151.46,152.45,7679155,152.70666666666668
2021-12-27,AAPL,151.8,152.39,149.02,150.21,7698541,150.54
2021-12-28,AAPL,147.61,149.63,145.93,148.0,1686268,147.85333333333332
2021-12-29,AAPL,148.9,151.1,147.25,150.39,1147745,149.58
2021-12-30,AAPL,150.5,153.17,149.65,152.61,6149534,151.81
2021-12-31,AAPL,152.95,152.95,151.15,151.98,3027320,152.02666666666667
2022-01-03,AAPL,150.89,151.35,148.72,148.72,9597467,149.59666666666666
2022-01-04,AAPL,149.83,151.11,147.18,148.01,6396364,148.76666666666668
2022-01-05,AAPL,146.29,146.94,143.51,144.93,2602970,145.12666666666667
2022-01-06,AAPL,144.32,144.99,141.56,143.56,3076198,143.37
2022-01-07,AAPL,144.27,145.35,142.47,142.77,8659791,143.53
2022-01-10,AAPL,142.85,144.27,140.9,141.24,9466685,142.13666666666668
2022-01-11,AAPL,141.8,142.1,141.27,142.01,5445818,141.79333333333332
2022-01-12,AAPL,141.63,143.16,140.61,142.13,9990499,141.96666666666667
2022-01-13,AAPL,142.08,143.3,141.72,142.98,3485670,142.66666666666666
2022-01-14,AAPL,143.8,145.18,142.19,143.65,4668280,143.67333333333332
2022-01-17,AAPL,144.49,144.88,142.56,143.25,5654419,143.56333333333333
2022-01-18,AAPL,144.31,147.31,142.42,146.18,1708672,145.30333333333334
2022-01-19,AAPL,146.0,147.02,141.3,142.07,2383875,143.46333333333334
2022-01-20,AAPL,141.78,143.46,141.61,141.63,3468665,142.23333333333335
2022-01-21,AAPL,142.71,143.63,141.59,143.44,5672412,142.88666666666668
2022-01-24,AAPL,143.63,148.2,143.53,146.27,4819712,146.0
2022-01-25,AAPL,146.09,146.33,140.27,142.19,9271330,142.93
2022-01-26,AAPL,142.38,144.19,141.13,142.84,1615937,142.72
2022-01-27,AAPL,143.21,146.43,142.71,144.83,8315830,144.65666666666667
2022-01-28,AAPL,146.05,148.38,146.02,146.57,5529275,146.98999999999998
2022-01-31,AAPL,145.34,146.17,142.6,144.47,4662340,144.41333333333333
2022-02-01,AAPL,143.84,147.05,142.28,146.91,3585917,145.41333333333333
2022-02-02,AAPL,146.67,148.02,145.29,145.44,7789408,146.25
2022-02-03,AAPL,146.82,150.38,146.43,149.12,2568146,148.64333333333335
2022-02-04,AAPL,149.59,154.24,148.94,152.26,3871656,151.81333333333333
2022-02-07,AAPL,150.93,153.03,150.71,151.09,6399869,151.61
2022-02-08,AAPL,149.75,151.39,149.34,150.23,1743088,150.32000000000002
2022-02-09,AAPL,148.73,149.14,146.47,147.43,8706113,147.68
2022-02-10,AAPL,148.38,150.32,144.6,145.81,2011930,146.91
2022-02-11,AAPL,145.26,146.46,143.47,144.72,1289134,144.88333333333333
2022-02-14,AAPL,146.77,149.72,146.02,148.31,5982042,148.01666666666668
2022-02-15,AAPL,149.5,152.74,148.87,151.52,7721635,151.04333333333332
2022-02-16,AAPL,153.68,154.11,149.85,151.72,8079701,151.89333333333335
2022-02-17,AAPL,150.28,153.24,149.03,153.14,4843139,151.8033333333333
2022-02-18,AAPL,153.21,156.54,152.77,154.66,1264237,154.65666666666667
2022-02-21,AAPL,155.22,157.17,152.98,153.18,3179441,154.44333333333333
2022-02-22,AAPL,152.35,156.47,152.18,154.69,2834907,154.44666666666666
2022-02-23,AAPL,154.95,156.57,154.07,155.54,1723858,155.39333333333332
2022-02-24,AAPL,157.29,161.33,156.81,160.06,4864044,159.4
2022-02-25,AAPL,160.42,161.58,159.92,161.55,1808301,161.01666666666668
2022-02-28,AAPL,160.64,160.76,158.05,158.97,3150205,159.26
2022-03-01,AAPL,160.59,162.74,158.68,162.58,2730085,161.33333333333334
2022-03-02,AAPL,162.45,163.01,156.06,157.63,9127333,158.9
2022-03-03,AAPL,158.5,161.32,158.37,160.28,1082409,159.99
2022-03-04,AAPL,158.9,160.5,157.55,158.22,9212411,158.75666666666666
2022-03-07,AAPL,159.03,160.36,156.92,158.49,6241684,158.59
2022-03-08,AAPL,159.49,160.77,157.35,159.02,5893091,159.04666666666665
2022-03-09,AAPL,157.86,159.66,157.03,158.09,1344126,158.26
2022-03-10,AAPL,157.61,157.66,153.46,154.07,6939334,155.06333333333333
2022-03-11,AAPL,154.05,155.91,152.46,152.67,9686594,153.67999999999998
2022-03-14,AAPL,154.42,154.94,152.07,152.38,2315823,153.13
2022-03-15,AAPL,153.87,155.93,152.38,154.04,8797698,154.11666666666667
2022-03-16,AAPL,154.61,156.77,154.04,156.55,6210307,155.78666666666666
2022-03-17,AAPL,156.45,159.11,155.94,158.01,2474620,157.68666666666667
2022-03-18,AAPL,159.05,160.63,157.51,158.12,4138102,158.75333333333333
2022-03-21,AAPL,158.0,159.36,156.98,158.65,6647183,158.33
2022-03-22,AAPL,159.72,160.72,155.05,155.44,7514948,157.07
2022-03-23,AAPL,156.36,159.04,154.86,157.32,8347000,157.07333333333332
2022-03-24,AAPL,155.0,156.44,152.1,152.87,5703855,153.8033333333333
2022-03-25,AAPL,152.98,156.79,152.81,156.47,1594557,155.35666666666668
2022-03-28,AAPL,155.76,155.97,152.8,153.24,5109545,154.00333333333333
2022-03-29,AAPL,151.83,153.14,151.04,153.03,4452814,152.4033333333333
2022-03-30,AAPL,153.48,158.56,152.65,156.59,2609184,155.93333333333337
2022-03-31,AAPL,158.46,160.64,158.11,159.24,1484273,159.33
2022-04-01,AAPL,159.77,160.92,155.81,155.85,6646895,157.52666666666667
2022-04-04,AAPL,154.93,156.11,154.64,155.44,3866457,155.39666666666668
2022-04-05,AAPL,154.42,156.01,153.06,154.48,6595956,154.51666666666665
2022-04-06,AAPL,155.02,159.4,153.67,157.69,9027522,156.92
2022-04-07,AAPL,159.72,163.01,159.21,161.64,4641141,161.28666666666666
2022-04-08,AAPL,161.92,167.11,160.27,165.43,2337768,164.27
2022-04-11,AAPL,163.35,164.93,162.07,162.97,2229458,163.32333333333335
2022-04-12,AAPL,162.17,162.95,160.44,162.05,2493551,161.81333333333333
2022-04-13,AAPL,160.71,162.19,158.84,160.53,6319728,160.51999999999998
2022-04-14,AAPL,160.34,161.95,158.15,159.01,5675519,159.70333333333335
2022-04-15,AAPL,158.26,159.72,156.86,158.08,1350067,158.22000000000003
2022-04-18,AAPL,157.94,159.8,156.4,157.15,7562877,157.78333333333333
2022-04-19,AAPL,156.76,160.13,156.57,158.87,7632142,158.52333333333334
2022-04-20,AAPL,158.97,159.82,156.72,157.81,7622575,158.11666666666665
2022-04-21,AAPL,158.57,160.85,158.28,159.81,1906450,159.64666666666668
2022-04-22,AAPL,161.22,162.95,160.83,162.61,1558981,162.13
2022-04-25,AAPL,162.97,164.92,161.77,163.4,8683647,163.36333333333334
2022-04-26,AAPL,163.93,165.84,162.42,164.76,6433001,164.34
2022-04-27,AAPL,166.4,167.17,163.91,165.09,8640888,165.39
2022-04-28,AAPL,164.33,165.18,161.14,162.96,2805518,163.09333333333333
2022-04-29,AAPL,165.03,168.14,164.15,167.88,7689558,166.72333333333333
2022-05-02,AAPL,168.98,170.72,167.6,170.18,1184514,169.5
2022-05-03,AAPL,170.35,172.1,169.81,171.46,5783725,171.12333333333333
2022-05-04,AAPL,171.92,172.45,167.86,169.18,6735630,169.83
2022-05-05,AAPL,169.9,171.79,169.72,171.42,8493971,170.97666666666666
2022-05-06,AAPL,170.41,170.47,165.96,166.48,6061500,167.63666666666666
2022-05-09,AAPL,166.15,168.25,166.07,167.13,8930221,167.15
2022-05-10,AAPL,166.8,170.07,164.81,168.27,6140709,167.71666666666667
2022-05-11,AAPL,168.5,170.13,166.32,167.74,6016239,168.06333333333333
2022-05-12,AAPL,170.19,170.79,167.2,167.83,1953122,168.60666666666668
2022-05-13,AAPL,167.79,169.36,166.39,167.52,2193982,167.75666666666666
2022-05-16,AAPL,167.29,167.32,166.2,166.23,3507743,166.58333333333334
2022-05-17,AAPL,165.46,166.48,164.65,164.66,4924482,165.26333333333332
2022-05-18,AAPL,165.63,167.46,164.47,166.29,7886940,166.07333333333335
2022-05-19,AAPL,165.94,170.48,165.16,169.06,6253974,168.23333333333332
2022-05-20,AAPL,169.43,169.85,163.24,165.23,3788107,166.10666666666668
2022-05-23,AAPL,166.37,167.29,164.46,166.33,1418829,166.02666666666667
2022-05-24,AAPL,166.27,167.62,163.61,164.96,9713937,165.39666666666668
2022-05-25,AAPL,164.44,166.04,162.49,164.75,8948745,164.42666666666665
2022-05-26,AAPL,166.36,168.69,165.53,167.07,5473447,167.09666666666666
2022-05-27,AAPL,166.67,171.65,165.0,170.31,8557773,168.98666666666665
2022-05-30,AAPL,170.48,170.53,169.34,169.68,2949902,169.85
2022-05-31,AAPL,170.09,172.94,169.02,171.02,1920759,170.99333333333334
2022-06-01,AAPL,172.2,174.09,172.05,172.8,5975467,172.98000000000002
2022-06-02,AAPL,172.34,172.4,171.19,172.04,7913744,171.87666666666667
2022-06-03,AAPL,172.97,175.26,171.65,173.49,2264134,173.46666666666667
2022-06-06,AAPL,173.93,175.3,173.18,173.93,6855319,174.13666666666668
2022-06-07,AAPL,173.33,174.71,170.85,172.06,8748408,172.54
2022-06-08,AAPL,173.25,173.38,172.34,173.01,3621158,172.91
2022-06-09,AAPL,171.0,172.33,166.71,168.49,6858204,169.17666666666668
2022-06-10,AAPL,168.29,168.43,166.37,166.79,2534227,167.1966666666667
2022-06-13,AAPL,166.68,167.74,163.17,165.14,9415224,165.35
2022-06-14,AAPL,165.08,166.59,163.48,166.04,9740973,165.37
2022-06-15,AAPL,164.78,165.99,163.13,165.95,8291916,165.02333333333334
2022-06-16,AAPL,165.57,166.92,163.84,166.24,8880055,165.66666666666666
2022-06-17,AAPL,166.2,166.81,163.38,164.51,2845700,164.9
2022-06-20,AAPL,166.02,166.63,165.16,165.79,1871535,165.85999999999999
2022-06-21,AAPL,165.9,166.79,163.73,165.7,6053929,165.40666666666667
2022-06-22,AAPL,164.52,165.97,158.72,159.87,1597904,161.52
2022-06-23,AAPL,159.46,162.15,157.78,161.07,6024592,160.33333333333334
2022-06-24,AAPL,161.09,162.03,159.07,160.38,5230987,160.49333333333334
2022-06-27,AAPL,161.63,162.35,159.79,161.51,3382865,161.21666666666667
2022-06-28,AAPL,161.88,162.71,159.43,160.46,5098535,160.86666666666667
2022-06-29,AAPL,160.72,161.88,157.23,158.21,1919134,159.10666666666668
2022-06-30,AAPL,158.61,160.47,156.96,158.44,9899770,158.62333333333333
2022-07-01,AAPL,158.66,159.03,155.91,156.47,2317621,157.13666666666666
2022-07-04,AAPL,155.92,159.44,153.98,157.58,5071495,157.0
2022-07-05,AAPL,158.83,159.34,155.83,157.71,5637370,157.62666666666667
2022-07-06,AAPL,158.95,160.09,156.52,157.19,2032499,157.93333333333334
2022-07-07,AAPL,156.09,157.89,154.34,157.45,7565269,156.56
2022-07-08,AAPL,158.12,162.05,158.01,160.85,7572531,160.3033333333333
2022-07-11,AAPL,160.22,162.05,159.51,161.13,1113936,160.89666666666668
2022-07-12,AAPL,160.13,162.03,156.68,158.57,3433351,159.09333333333333
2022-07-13,AAPL,157.91,159.73,155.51,156.44,7252016,157.22666666666666
2022-07-14,AAPL,157.19,160.41,155.67,159.18,6168638,158.42
2022-07-15,AAPL,158.66,163.09,158.32,161.43,6044829,160.94666666666666
2022-07-18,AAPL,160.83,161.86,157.38,158.61,2930440,159.28333333333333
2022-07-19,AAPL,160.15,160.4,158.54,159.79,5840349,159.57666666666668
2022-07-20,AAPL,157.71,162.84,157.39,161.16,7589154,160.46333333333334
2022-07-21,AAPL,160.38,162.44,159.45,161.77,4879928,161.22
